date,type,origine,valeur,feuille
2024-02-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",310.0,Sheet1
2024-02-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",304.0,Sheet1
2024-02-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",304.0,Sheet1
2024-02-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",304.0,Sheet1
2024-02-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",301.0,Sheet1
2024-02-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",297.0,Sheet1
2024-02-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",297.0,Sheet1
2024-02-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",296.0,Sheet1
2024-02-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",295.0,Sheet1
2024-02-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",297.0,Sheet1
2024-02-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",296.0,Sheet1
2024-02-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",293.0,Sheet1
2024-02-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",289.0,Sheet1
2024-02-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",292.0,Sheet1
2024-02-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",295.0,Sheet1
2024-02-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",292.0,Sheet1
2024-02-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",297.0,Sheet1
2024-03-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",291.0,Sheet1
2024-03-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",291.0,Sheet1
2024-03-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",290.0,Sheet1
2024-03-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",294.0,Sheet1
2024-03-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",295.0,Sheet1
2024-03-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",289.0,Sheet1
2024-03-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",291.0,Sheet1
2024-03-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",292.0,Sheet1
2024-03-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",289.0,Sheet1
2024-03-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",286.0,Sheet1
2024-03-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",282.0,Sheet1
2024-03-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",283.0,Sheet1
2024-03-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",285.0,Sheet1
2024-03-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",285.0,Sheet1
2024-03-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",286.0,Sheet1
2024-03-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",286.0,Sheet1
2024-03-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",288.0,Sheet1
2024-03-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",283.0,Sheet1
2024-03-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",285.0,Sheet1
2024-03-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",283.0,Sheet1
2024-03-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",283.0,Sheet1
2024-04-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",279.0,Sheet1
2024-04-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",277.0,Sheet1
2024-04-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",281.0,Sheet1
2024-04-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",283.0,Sheet1
2024-04-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",284.0,Sheet1
2024-04-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",284.0,Sheet1
2024-04-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",285.0,Sheet1
2024-04-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",284.0,Sheet1
2024-04-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",278.0,Sheet1
2024-04-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",279.0,Sheet1
2024-04-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",277.0,Sheet1
2024-04-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",277.0,Sheet1
2024-04-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-04-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",279.0,Sheet1
2024-04-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",282.0,Sheet1
2024-04-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",288.0,Sheet1
2024-04-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",292.0,Sheet1
2024-04-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",297.0,Sheet1
2024-04-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",302.0,Sheet1
2024-04-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",303.0,Sheet1
2024-04-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",304.0,Sheet1
2024-04-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",301.0,Sheet1
2024-05-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",298.0,Sheet1
2024-05-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",301.0,Sheet1
2024-05-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",304.0,Sheet1
2024-05-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2024-05-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2024-05-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2024-05-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2024-05-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2024-05-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2024-05-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",314.0,Sheet1
2024-05-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2024-05-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",311.0,Sheet1
2024-05-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",308.0,Sheet1
2024-05-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",318.0,Sheet1
2024-05-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",314.0,Sheet1
2024-05-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2024-05-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-05-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2024-05-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2024-05-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",321.0,Sheet1
2024-05-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",318.0,Sheet1
2024-05-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-05-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2024-06-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2024-06-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2024-06-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",302.0,Sheet1
2024-06-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",299.0,Sheet1
2024-06-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",293.0,Sheet1
2024-06-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",286.0,Sheet1
2024-06-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",287.0,Sheet1
2024-06-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",282.0,Sheet1
2024-06-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",280.0,Sheet1
2024-06-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",276.0,Sheet1
2024-06-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-06-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-06-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-06-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",263.0,Sheet1
2024-06-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",263.0,Sheet1
2024-06-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",261.0,Sheet1
2024-06-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",259.0,Sheet1
2024-06-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",259.0,Sheet1
2024-06-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",266.0,Sheet1
2024-06-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",267.0,Sheet1
2024-07-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2024-07-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",276.0,Sheet1
2024-07-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",276.0,Sheet1
2024-07-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-07-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-07-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-07-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-07-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-07-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2024-07-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2024-07-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",258.0,Sheet1
2024-07-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",255.0,Sheet1
2024-07-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",257.0,Sheet1
2024-07-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",260.0,Sheet1
2024-07-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",266.0,Sheet1
2024-07-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-07-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2024-07-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",267.0,Sheet1
2024-07-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-07-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",260.0,Sheet1
2024-07-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",261.0,Sheet1
2024-07-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",259.0,Sheet1
2024-07-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",258.0,Sheet1
2024-08-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",261.0,Sheet1
2024-08-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-08-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",261.0,Sheet1
2024-08-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-08-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",263.0,Sheet1
2024-08-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",262.0,Sheet1
2024-08-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-08-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",263.0,Sheet1
2024-08-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-08-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-08-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",261.0,Sheet1
2024-08-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-08-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",262.0,Sheet1
2024-08-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-08-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",261.0,Sheet1
2024-08-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",256.0,Sheet1
2024-08-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",253.0,Sheet1
2024-08-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",248.0,Sheet1
2024-08-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",249.0,Sheet1
2024-08-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",252.0,Sheet1
2024-08-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",254.0,Sheet1
2024-08-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2024-09-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2024-09-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",267.0,Sheet1
2024-09-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2024-09-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-09-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2024-09-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-09-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-09-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2024-09-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",276.0,Sheet1
2024-09-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",277.0,Sheet1
2024-09-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",272.0,Sheet1
2024-09-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2024-09-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",272.0,Sheet1
2024-09-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2024-09-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2024-09-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2024-09-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-09-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",272.0,Sheet1
2024-09-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-09-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-09-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2024-10-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",278.0,Sheet1
2024-10-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",283.0,Sheet1
2024-10-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",282.0,Sheet1
2024-10-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",278.0,Sheet1
2024-10-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",281.0,Sheet1
2024-10-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",280.0,Sheet1
2024-10-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",281.0,Sheet1
2024-10-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",283.0,Sheet1
2024-10-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",281.0,Sheet1
2024-10-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-10-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-10-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2024-10-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",276.0,Sheet1
2024-10-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-10-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-10-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-10-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-10-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-10-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",267.0,Sheet1
2024-10-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2024-10-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2024-10-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-10-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-11-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",266.0,Sheet1
2024-11-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2024-11-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",267.0,Sheet1
2024-11-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2024-11-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",263.0,Sheet1
2024-11-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",261.0,Sheet1
2024-11-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",259.0,Sheet1
2024-11-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",253.0,Sheet1
2024-11-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",251.0,Sheet1
2024-11-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",250.0,Sheet1
2024-11-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",256.0,Sheet1
2024-11-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",263.0,Sheet1
2024-11-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",267.0,Sheet1
2024-11-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-11-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",267.0,Sheet1
2024-11-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",266.0,Sheet1
2024-11-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2024-11-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",267.0,Sheet1
2024-11-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2024-11-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2024-11-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2024-12-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-12-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-12-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-12-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2024-12-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-12-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2024-12-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-12-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2024-12-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2024-12-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-12-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-12-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2024-12-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-12-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",266.0,Sheet1
2024-12-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-12-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2024-12-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-12-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2024-12-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-12-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-12-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2024-12-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2025-01-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2025-01-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2025-01-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",263.0,Sheet1
2025-01-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2025-01-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2025-01-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2025-01-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2025-01-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",266.0,Sheet1
2025-01-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2025-01-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2025-01-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2025-01-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2025-01-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2025-01-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",266.0,Sheet1
2025-01-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2025-01-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2025-01-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",272.0,Sheet1
2025-01-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
2025-01-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",264.0,Sheet1
2025-01-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2025-01-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2025-01-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",277.0,Sheet1
2025-01-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2025-02-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2025-02-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",275.0,Sheet1
2025-02-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2025-02-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2025-02-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2025-02-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2025-02-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2025-02-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",271.0,Sheet1
2025-02-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",272.0,Sheet1
2025-02-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",276.0,Sheet1
2025-02-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",276.0,Sheet1
2025-02-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",278.0,Sheet1
2025-02-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2025-02-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",274.0,Sheet1
2025-02-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",273.0,Sheet1
2025-02-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",269.0,Sheet1
2025-02-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",266.0,Sheet1
2025-02-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2025-02-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",260.0,Sheet1
2025-02-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",258.0,Sheet1
2025-03-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",257.0,Sheet1
2025-03-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",255.0,Sheet1
2025-03-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",258.0,Sheet1
2025-03-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",262.0,Sheet1
2025-03-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",258.0,Sheet1
2025-03-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",261.0,Sheet1
2025-03-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",259.0,Sheet1
2025-03-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",259.0,Sheet1
2025-03-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",262.0,Sheet1
2025-03-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",265.0,Sheet1
2025-03-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2025-03-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",270.0,Sheet1
2025-03-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",268.0,Sheet1
